"";"PC1";"PC3";"PC2"
"322";1,05600730861919;0,865826312244688;0,260746403288514
"323";NA;NA;NA
"324";0,129943163690535;1,07811696460706;0,703653408493314
"325";0,31310588222226;-0,352951548553362;0,0744390653260203
"326";-0,649780687995225;-1,23980154984466;-0,456950416029784
"327";NA;NA;NA
"328";NA;NA;NA
"329";NA;NA;NA
"330";NA;NA;NA
"331";NA;NA;NA
"332";NA;NA;NA
"333";NA;NA;NA
"334";NA;NA;NA
"335";-0,921758391787732;-0,364986197381891;-0,287605433199565
"336";NA;NA;NA
"337";NA;NA;NA
"338";NA;NA;NA
"339";NA;NA;NA
"340";-2,57673120319329;-3,11635290820434;-2,9220104407215
"341";NA;NA;NA
"342";1,29006711115601;1,05743710382446;1,26821593599369
"343";NA;NA;NA
"344";-0,116007510381804;-0,219366051064234;0,0455954806929946
"345";-0,56291056278704;-0,685464209414959;0,383749580786657
"346";NA;NA;NA
"347";NA;NA;NA
"348";NA;NA;NA
"349";1,08314572010932;0,878596525942305;1,23690834304812
"350";-1,89952392055013;-0,413071596991105;0,751028351233344
"351";NA;NA;NA
"352";NA;NA;NA
"353";-0,506991520323009;-0,481970719793111;-0,296725819373415
"354";0,673920638812075;1,20823874884604;0,949218140095321
"355";NA;NA;NA
"356";NA;NA;NA
"357";NA;NA;NA
"358";NA;NA;NA
"359";NA;NA;NA
"360";-1,66423823893277;-0,932556387629683;-1,08761347392038
"361";0,926568904412526;0,697566780477909;-0,493782889681341
"362";NA;NA;NA
"363";NA;NA;NA
"364";-0,418531901057589;0,66746852784806;0,904886250109888
"365";1,29006711115601;1,05743710382446;1,26821593599369
"366";-2,34701608988189;-1,19390872940486;-3,08568118141994
"367";-0,14722387321816;-1,10287217962887;0,643959009635251
"368";-0,415807728588366;-1,63441745785916;-0,537574556978041
"369";0,382268457392834;0,49187364264024;-0,182907022660205
"370";NA;NA;NA
"371";NA;NA;NA
"372";-0,292566403472256;0,822149322518532;-0,532499557330907
"373";-1,86740405177029;-0,704804315152489;-2,69619538009444
"374";NA;NA;NA
"375";NA;NA;NA
"376";NA;NA;NA
"377";NA;NA;NA
"378";0,102666481781916;0,0826539365666509;1,10552403802634
"379";-0,523271398411791;0,996289217554922;-0,366523902861008
"380";1,29006711115601;1,05743710382446;1,26821593599369
"381";NA;NA;NA
"382";NA;NA;NA
"383";NA;NA;NA
"384";NA;NA;NA
"385";0,0247651506657134;-0,910473215888174;-0,736763407916303
"386";NA;NA;NA
"387";0,937252700550947;0,415576051069611;-0,126168539653879
"388";NA;NA;NA
"389";-2,4820647842898;-1,94291333981918;-1,10386986190497
"390";-0,152158443745979;-0,480540344757812;-0,149445993668548
"391";0,954664708516909;-0,244978635210724;-0,671903351843558
"392";NA;NA;NA
"393";NA;NA;NA
"394";-0,883787421987811;-0,557673830757804;-0,957299000761436
"395";-0,758745756323756;-0,598664860788927;-0,689386275663227
"396";-0,296831831424637;-0,263075382054141;-0,947977757260938
"397";-0,041613477403514;-1,55249913916209;-0,179842932682829
"398";NA;NA;NA
"399";-0,417781480792456;-0,15607699115553;0,277513891198576
"400";-0,713585512223168;-0,562064744199521;-0,786415111143635
"401";-0,491622666490504;-0,366274115299294;-0,0515611432001203
"402";0,3446057400369;0,0913023200406986;0,517909895970364
